140 	
11	11
1	92	2089	2089	7	
0	64	5671	5671	8	
1	71	6758	6758	5	
1	119	1830	1830	1	
0	199	16164	16164	4	
0	108	13127	13127	9	
0	199	868	868	10	
1	116	9299	9299	1	
0	144	4857	4857	2	
1	142	12199	12199	9	
0	30	1632	1632	9	
0	141	14099	14099	10	
1	78	2857	2857	2	
0	189	5598	5598	4	
1	118	12321	12321	8	
0	200	11714	11714	5	
1	129	4150	4150	4	
0	185	18768	18768	1	
1	35	3423	3423	2	
1	200	1989	1989	9	
1	116	7646	7646	1	
0	80	784	784	1	
0	4	88	88	2	
1	87	9631	9631	5	
1	121	12248	12248	5	
1	9	1031	1031	3	
1	192	11478	11478	9	
1	95	8340	8340	4	
0	169	15291	15291	10	
1	131	1065	1065	8	
1	200	3695	3695	2	
1	144	7580	7580	3	
0	52	5065	5065	4	
1	93	1822	1822	2	
0	158	6848	6848	6	
1	109	12754	12754	7	
0	25	425	425	4	
0	17	2005	2005	1	
0	120	582	582	8	
0	133	18401	18401	4	
1	33	3672	3672	6	
1	181	6542	6542	10	
1	56	4809	4809	4	
1	152	10245	10245	2	
0	34	1289	1289	9	
1	26	2290	2290	9	
0	3	394	394	4	
1	176	12475	12475	4	
1	39	4213	4213	3	
1	169	8828	8828	1	
0	152	12862	12862	4	
1	175	22722	22722	4	
0	99	7561	7561	2	
0	86	8728	8728	2	
1	4	170	170	4	
0	55	988	988	10	
0	116	358	358	7	
0	34	2501	2501	8	
1	181	4078	4078	7	
1	79	8678	8678	9	
1	189	22796	22796	5	
0	79	6320	6320	4	
0	1	133	133	9	
0	50	2679	2679	9	
0	81	10214	10214	5	
0	8	99	99	10	
0	121	11551	11551	6	
0	58	1501	1501	3	
0	190	3811	3811	10	
1	23	379	379	7	
0	1	77	77	5	
0	140	698	698	8	
0	28	3811	3811	10	
0	118	12706	12706	9	
1	48	2999	2999	5	
1	13	858	858	7	
1	15	1386	1386	7	
1	148	14237	14237	1	
1	93	8179	8179	8	
0	42	4284	4284	6	
1	15	385	385	1	
0	136	16563	16563	2	
0	70	4546	4546	10	
0	103	7843	7843	4	
0	5	389	389	9	
1	196	15812	15812	1	
1	111	3064	3064	3	
1	56	4262	4262	2	
1	119	6698	6698	7	
1	58	146	146	1	
1	18	140	140	2	
1	81	9224	9224	1	
0	32	3623	3623	9	
1	31	1657	1657	8	
0	122	16529	16529	5	
0	137	7614	7614	5	
0	162	11767	11767	8	
0	91	3591	3591	1	
1	141	282	282	10	
1	131	12633	12633	8	
1	154	11199	11199	8	
1	78	2442	2442	8	
0	148	3484	3484	6	
1	24	221	221	9	
0	28	2212	2212	3	
0	186	21008	21008	6	
0	25	1813	1813	7	
1	160	274	274	10	
1	182	21025	21025	10	
1	200	411	411	4	
0	187	1774	1774	2	
1	13	1088	1088	8	
0	64	51	51	6	
1	158	16667	16667	4	
1	156	21321	21321	7	
0	85	3937	3937	2	
0	186	12223	12223	8	
1	25	3462	3462	7	
1	38	2832	2832	2	
1	79	5648	5648	5	
0	34	2294	2294	1	
0	18	2017	2017	9	
0	64	8578	8578	4	
0	32	1434	1434	3	
0	28	281	281	1	
0	66	7644	7644	2	
1	8	567	567	10	
1	134	17050	17050	5	
1	200	13383	13383	3	
1	139	15351	15351	2	
1	40	1187	1187	1	
1	111	1161	1161	6	
1	1	95	95	1	
1	97	8502	8502	8	
0	27	2413	2413	2	
0	196	12846	12846	4	
0	142	3691	3691	6	
1	59	6969	6969	4	
0	10	1375	1375	5	
0	79	5965	5965	3	
