100 	
7	30
1	115	354	354	4	
1	162	6383	6383	2	
0	127	3727	3727	9	
0	92	4504	4504	5	
1	36	82	82	6	
0	84	2271	2271	1	
1	64	1056	1056	8	
0	153	3241	3241	7	
0	161	6304	6304	9	
1	82	3234	3234	10	
0	175	6925	6925	7	
0	1	40	40	2	
0	194	2317	2317	2	
1	192	3532	3532	5	
1	123	1773	1773	8	
1	166	2395	2395	5	
1	33	1622	1622	9	
1	72	1440	1440	1	
1	126	1408	1408	8	
1	91	4239	4239	10	
0	189	680	680	2	
0	190	8768	8768	1	
1	73	2374	2374	9	
1	123	5563	5563	4	
0	55	1311	1311	8	
1	95	3028	3028	8	
1	88	2817	2817	3	
0	4	114	114	4	
0	89	2640	2640	8	
1	67	1129	1129	4	
0	25	599	599	2	
0	185	469	469	8	
1	45	677	677	2	
0	20	560	560	7	
0	170	8071	8071	10	
0	172	1564	1564	9	
1	15	686	686	8	
0	144	1731	1731	10	
0	132	748	748	6	
1	14	279	279	5	
0	7	65	65	10	
0	22	268	268	5	
1	86	2808	2808	1	
0	119	5693	5693	7	
1	175	1330	1330	10	
0	50	1260	1260	6	
1	190	407	407	4	
0	39	1635	1635	5	
0	1	2	2	5	
1	197	6124	6124	6	
0	165	6342	6342	1	
1	19	627	627	1	
0	159	6546	6546	5	
1	125	5624	5624	3	
0	54	1928	1928	9	
1	58	2443	2443	3	
0	187	3990	3990	3	
0	116	1115	1115	6	
1	199	7898	7898	2	
1	106	4094	4094	3	
0	114	637	637	2	
1	147	3682	3682	4	
1	165	7310	7310	3	
1	97	533	533	10	
1	145	2161	2161	7	
0	43	898	898	1	
1	89	3935	3935	2	
0	76	3327	3327	4	
0	140	3491	3491	8	
1	76	428	428	8	
0	79	310	310	7	
0	76	1851	1851	2	
1	15	121	121	7	
1	9	43	43	7	
1	120	5368	5368	10	
0	3	80	80	4	
0	139	1021	1021	9	
1	95	1647	1647	8	
0	131	597	597	2	
1	36	311	311	9	
1	188	2559	2559	7	
1	159	5964	5964	4	
0	29	306	306	3	
0	115	3307	3307	10	
0	9	222	222	10	
1	104	1676	1676	10	
1	50	1787	1787	7	
0	168	5254	5254	2	
1	40	1585	1585	2	
1	185	8102	8102	10	
0	65	16	16	9	
1	159	1352	1352	4	
1	92	2646	2646	5	
0	137	763	763	6	
0	46	2049	2049	6	
0	46	243	243	6	
0	130	5012	5012	4	
1	96	2326	2326	9	
1	173	6413	6413	8	
0	61	1785	1785	3	
