120 	
10	45
1	70	5035	5035	10	
1	31	1659	1659	8	
1	42	1135	1135	9	
1	56	7918	7918	8	
1	131	11217	11217	2	
1	193	24668	24668	5	
1	161	15240	15240	10	
0	18	3212	3212	4	
0	185	7610	7610	7	
1	65	7412	7412	4	
1	95	14350	14350	9	
0	61	5145	5145	4	
1	63	5310	5310	2	
0	141	19957	19957	2	
1	138	11288	11288	2	
0	190	24767	24767	2	
1	162	10534	10534	1	
0	50	1798	1798	6	
1	43	1331	1331	2	
0	68	7116	7116	4	
1	182	672	672	6	
0	196	35047	35047	9	
1	10	976	976	2	
1	181	22980	22980	2	
1	28	1932	1932	8	
1	46	4639	4639	5	
0	8	1401	1401	7	
1	88	2631	2631	4	
0	134	18323	18323	4	
1	99	8800	8800	8	
0	94	8191	8191	6	
1	197	6575	6575	4	
1	89	10545	10545	7	
0	93	11581	11581	4	
0	119	11768	11768	7	
1	58	6936	6936	4	
1	71	5793	5793	7	
0	35	1218	1218	5	
0	158	27813	27813	7	
1	96	13771	13771	10	
1	82	2038	2038	2	
0	74	9024	9024	6	
0	147	18274	18274	3	
0	46	1205	1205	8	
1	172	26951	26951	7	
1	84	8921	8921	1	
0	133	14778	14778	5	
1	10	382	382	2	
0	200	3616	3616	6	
0	22	352	352	7	
0	125	13306	13306	8	
0	107	10635	10635	4	
1	62	6786	6786	7	
0	72	9759	9759	6	
1	103	12954	12954	1	
1	54	6447	6447	5	
1	81	12480	12480	2	
1	93	7526	7526	3	
0	42	6269	6269	5	
1	61	10625	10625	6	
0	138	17875	17875	10	
1	23	131	131	7	
1	49	4028	4028	5	
1	75	542	542	1	
1	43	5252	5252	4	
0	188	15831	15831	1	
0	101	14444	14444	8	
0	93	16481	16481	7	
1	63	6321	6321	8	
0	199	6005	6005	4	
1	136	20809	20809	1	
0	146	10138	10138	9	
1	149	5336	5336	9	
1	59	9305	9305	6	
0	130	10454	10454	1	
0	2	295	295	10	
1	132	15962	15962	3	
0	188	27352	27352	2	
1	176	19911	19911	5	
0	164	29183	29183	6	
0	35	1820	1820	7	
1	184	9081	9081	6	
0	8	745	745	2	
1	150	5421	5421	8	
0	84	10802	10802	10	
1	156	8488	8488	4	
0	8	33	33	2	
1	87	4167	4167	2	
1	58	7097	7097	9	
1	37	6336	6336	2	
0	117	13387	13387	10	
1	74	11295	11295	10	
1	1	169	169	2	
1	137	1093	1093	6	
0	26	4213	4213	7	
0	126	11480	11480	9	
1	61	1416	1416	6	
0	95	16135	16135	8	
0	112	10239	10239	3	
0	31	849	849	9	
0	49	936	936	9	
0	2	233	233	2	
1	196	13515	13515	8	
0	12	646	646	1	
1	58	7494	7494	5	
1	108	11029	11029	3	
1	25	636	636	2	
0	84	5461	5461	4	
0	29	950	950	9	
0	108	1918	1918	7	
1	123	20104	20104	9	
1	105	10038	10038	2	
0	75	11491	11491	2	
1	166	11547	11547	3	
1	72	5332	5332	6	
1	151	22162	22162	1	
1	140	2137	2137	9	
1	35	188	188	6	
0	34	2936	2936	8	
1	121	20211	20211	2	
