120 	
6	13
0	27	687	687	6	
0	159	6434	6434	6	
1	127	6573	6573	5	
0	200	11174	11174	10	
1	119	1186	1186	8	
1	5	223	223	7	
0	5	7	7	4	
0	163	1458	1458	5	
0	3	33	33	3	
0	169	5261	5261	5	
1	54	1227	1227	3	
1	122	3985	3985	10	
0	174	3655	3655	4	
1	156	1973	1973	10	
0	47	1819	1819	9	
0	15	415	415	3	
1	77	2138	2138	9	
1	49	475	475	9	
0	25	163	163	5	
0	91	1467	1467	1	
0	105	2810	2810	8	
1	138	4612	4612	4	
1	3	103	103	8	
0	9	207	207	5	
0	115	2996	2996	2	
1	131	3469	3469	2	
1	42	749	749	1	
0	176	5031	5031	3	
1	189	2269	2269	2	
1	8	383	383	5	
0	70	1034	1034	6	
1	56	491	491	4	
0	182	8049	8049	3	
1	92	4149	4149	8	
0	101	3719	3719	4	
0	145	729	729	8	
0	135	5600	5600	7	
0	177	6337	6337	1	
1	6	263	263	8	
0	194	8346	8346	6	
0	144	4447	4447	3	
0	42	457	457	3	
1	15	652	652	5	
0	163	3471	3471	7	
1	106	2880	2880	2	
0	63	653	653	5	
1	139	7914	7914	10	
0	41	958	958	3	
0	149	7938	7938	3	
1	89	54	54	6	
0	199	641	641	7	
0	146	336	336	10	
1	75	3627	3627	9	
0	75	4130	4130	1	
1	1	56	56	5	
0	45	1636	1636	8	
0	33	136	136	3	
0	199	1753	1753	3	
1	194	6322	6322	10	
0	99	204	204	3	
0	54	872	872	9	
0	26	1348	1348	5	
1	97	3292	3292	7	
0	106	3497	3497	3	
0	184	8249	8249	7	
0	130	7544	7544	8	
0	107	2283	2283	9	
1	98	4935	4935	2	
0	107	1171	1171	1	
0	15	706	706	8	
1	55	1640	1640	6	
0	112	3939	3939	10	
0	188	9022	9022	3	
1	63	1699	1699	4	
1	23	405	405	10	
1	165	7697	7697	7	
0	14	447	447	1	
1	24	1125	1125	1	
0	152	6049	6049	10	
0	107	864	864	5	
0	144	4885	4885	8	
1	108	295	295	7	
0	87	4461	4461	2	
0	60	2835	2835	8	
1	91	4968	4968	2	
1	181	5720	5720	10	
0	2	117	117	4	
0	176	518	518	4	
1	24	1189	1189	1	
0	86	2012	2012	7	
0	142	4472	4472	3	
1	111	4216	4216	3	
1	194	8856	8856	9	
0	179	5826	5826	2	
0	46	2351	2351	6	
1	140	600	600	2	
1	34	1004	1004	3	
1	168	8976	8976	8	
1	12	632	632	6	
0	31	679	679	2	
1	166	9454	9454	4	
1	107	244	244	7	
1	56	3251	3251	8	
0	61	1159	1159	6	
1	137	2680	2680	6	
0	77	1133	1133	5	
0	174	6238	6238	5	
0	110	921	921	2	
1	70	3739	3739	8	
1	23	916	916	8	
1	114	3020	3020	5	
1	111	5028	5028	3	
1	170	1347	1347	5	
1	23	847	847	6	
0	141	1084	1084	8	
1	52	2047	2047	8	
1	63	2043	2043	2	
1	191	705	705	2	
0	49	793	793	2	
1	167	6834	6834	10	
