80 	
9	11
1	194	7215	7215	9	
1	178	5858	5858	2	
0	8	156	156	5	
0	192	4233	4233	7	
1	56	1614	1614	5	
1	121	4647	4647	4	
0	31	639	639	1	
1	200	5365	5365	6	
0	61	1920	1920	1	
1	3	108	108	7	
0	6	42	42	1	
0	173	4325	4325	5	
1	196	2160	2160	1	
1	144	1134	1134	9	
1	6	43	43	2	
1	74	2485	2485	9	
1	32	48	48	4	
0	157	5004	5004	8	
1	179	3205	3205	9	
0	150	1413	1413	9	
1	27	171	171	5	
1	185	2169	2169	10	
0	175	4780	4780	4	
1	164	3297	3297	3	
0	159	158	158	10	
0	123	575	575	3	
0	5	112	112	9	
0	168	1037	1037	7	
0	93	3574	3574	1	
1	69	1371	1371	3	
0	1	9	9	6	
0	107	1564	1564	8	
1	37	775	775	7	
1	119	1354	1354	2	
1	34	1219	1219	7	
1	73	214	214	7	
1	91	195	195	10	
0	157	4733	4733	7	
1	72	2235	2235	10	
1	83	2017	2017	1	
0	97	675	675	4	
0	92	3350	3350	8	
1	187	4819	4819	7	
1	111	816	816	6	
0	199	7330	7330	5	
0	145	2360	2360	5	
1	186	6306	6306	4	
1	24	104	104	9	
1	148	1775	1775	9	
0	83	2324	2324	6	
0	151	6032	6032	4	
0	25	548	548	8	
1	116	2799	2799	10	
0	83	2028	2028	5	
1	111	3876	3876	8	
0	187	137	137	8	
0	169	6337	6337	10	
0	34	875	875	1	
1	104	3570	3570	8	
0	45	1382	1382	7	
0	50	1776	1776	5	
1	169	4901	4901	6	
0	174	3892	3892	4	
1	177	506	506	5	
1	140	5196	5196	6	
1	67	2173	2173	10	
0	78	1426	1426	6	
1	38	1420	1420	4	
1	190	7206	7206	1	
0	169	2474	2474	1	
0	194	6394	6394	4	
0	130	1769	1769	9	
1	81	1273	1273	4	
1	47	472	472	8	
0	67	1430	1430	8	
0	22	217	217	8	
0	8	192	192	6	
0	125	2513	2513	9	
0	163	907	907	7	
0	160	4797	4797	10	
