200 	
8	13
0	62	21744	21744	3	
0	139	23599	23599	4	
1	98	35392	35392	9	
1	114	3277	3277	7	
0	78	6819	6819	6	
1	66	23307	23307	7	
0	29	8189	8189	5	
0	133	32811	32811	2	
1	32	2685	2685	9	
0	50	10297	10297	4	
1	157	8354	8354	2	
0	16	6152	6152	10	
1	172	54949	54949	8	
1	84	30267	30267	3	
0	80	7264	7264	2	
1	44	4604	4604	3	
0	175	47775	47775	4	
0	76	16663	16663	10	
1	124	25217	25217	8	
0	106	145	145	8	
0	180	36844	36844	2	
0	182	37486	37486	8	
0	117	29779	29779	8	
0	120	3072	3072	8	
0	40	8079	8079	7	
0	10	3524	3524	2	
0	6	422	422	4	
1	50	1964	1964	10	
1	104	37678	37678	1	
1	181	8866	8866	7	
0	75	9184	9184	5	
0	157	46312	46312	5	
1	128	34870	34870	2	
1	149	17757	17757	2	
1	183	43914	43914	4	
1	119	34273	34273	8	
0	23	2386	2386	3	
0	91	13517	13517	4	
0	34	9613	9613	9	
1	43	6818	6818	1	
1	5	319	319	4	
0	5	1638	1638	9	
1	121	26315	26315	8	
1	48	5558	5558	3	
0	62	13908	13908	7	
0	81	24568	24568	3	
0	177	35585	35585	10	
1	20	149	149	10	
1	60	6849	6849	8	
0	196	66738	66738	9	
0	133	21739	21739	8	
0	4	336	336	5	
1	42	1606	1606	3	
1	144	54402	54402	5	
1	175	51158	51158	10	
1	75	6792	6792	8	
1	23	174	174	10	
0	137	12774	12774	4	
0	121	20221	20221	9	
0	164	44619	44619	10	
1	96	36935	36935	8	
1	73	21055	21055	8	
0	74	22376	22376	7	
0	64	17791	17791	3	
0	10	3207	3207	4	
1	17	64	64	7	
0	7	2440	2440	4	
0	185	47285	47285	4	
1	128	48537	48537	5	
0	160	41674	41674	10	
1	157	46237	46237	1	
1	186	56921	56921	5	
0	132	12097	12097	4	
0	126	42541	42541	5	
1	88	3630	3630	7	
0	69	23713	23713	10	
1	104	21326	21326	8	
1	39	14975	14975	4	
1	200	64709	64709	6	
0	149	53078	53078	7	
0	23	3011	3011	6	
1	134	8590	8590	6	
0	40	1993	1993	6	
0	132	31630	31630	10	
1	106	21910	21910	3	
0	166	48977	48977	1	
1	147	22703	22703	8	
1	7	2296	2296	3	
0	17	661	661	3	
0	150	17496	17496	10	
0	186	43582	43582	1	
1	112	25864	25864	7	
1	27	1922	1922	7	
0	27	5718	5718	1	
1	84	28555	28555	7	
1	135	19591	19591	5	
0	175	42179	42179	10	
1	113	22103	22103	5	
0	101	36338	36338	10	
0	25	5521	5521	10	
1	187	20250	20250	3	
1	81	7961	7961	9	
1	24	2228	2228	10	
0	103	12354	12354	4	
0	77	19359	19359	10	
0	55	13396	13396	6	
1	60	7435	7435	10	
1	173	2247	2247	8	
1	93	31418	31418	2	
1	92	5857	5857	10	
0	91	467	467	5	
0	148	40242	40242	5	
1	152	13745	13745	2	
0	70	3058	3058	9	
1	25	1718	1718	2	
0	55	358	358	2	
0	63	5028	5028	10	
1	69	2808	2808	6	
0	94	20145	20145	10	
0	139	14618	14618	8	
0	93	23714	23714	6	
0	121	15200	15200	10	
0	82	22513	22513	3	
1	198	52481	52481	2	
1	2	154	154	2	
0	131	6950	6950	8	
0	96	3451	3451	7	
1	37	8884	8884	2	
0	117	13236	13236	1	
1	184	67810	67810	9	
0	172	34255	34255	7	
0	61	2880	2880	4	
0	143	35676	35676	6	
1	91	23108	23108	2	
1	134	12326	12326	7	
1	187	8609	8609	7	
1	156	7854	7854	5	
1	136	52564	52564	7	
0	186	57079	57079	9	
1	108	41662	41662	9	
1	131	27882	27882	3	
0	139	14545	14545	8	
0	144	7845	7845	5	
1	149	29755	29755	5	
0	158	8017	8017	6	
0	159	61542	61542	7	
1	40	3941	3941	5	
1	66	9861	9861	2	
0	88	21725	21725	9	
0	139	46961	46961	2	
1	109	1758	1758	5	
0	65	19452	19452	2	
1	118	40773	40773	4	
0	36	6644	6644	1	
1	163	48130	48130	6	
1	151	18814	18814	9	
0	36	6891	6891	3	
1	121	14122	14122	5	
0	104	12732	12732	9	
1	90	22397	22397	2	
1	141	12910	12910	8	
1	88	6192	6192	2	
1	199	50849	50849	6	
1	139	51493	51493	1	
1	171	55612	55612	8	
1	73	13894	13894	6	
1	32	6530	6530	3	
0	199	55476	55476	9	
1	33	2037	2037	9	
0	70	23722	23722	3	
0	37	8066	8066	4	
1	91	4506	4506	7	
0	189	5088	5088	8	
1	30	688	688	3	
1	14	5110	5110	10	
1	143	33606	33606	8	
0	123	44917	44917	6	
1	89	26700	26700	9	
1	115	30337	30337	6	
1	139	29398	29398	5	
1	87	16943	16943	9	
0	166	44604	44604	3	
0	164	12437	12437	3	
1	9	1443	1443	9	
0	117	6805	6805	3	
0	170	34278	34278	8	
1	63	20368	20368	10	
0	89	26776	26776	7	
0	9	2332	2332	6	
0	162	33775	33775	4	
1	157	39727	39727	3	
0	32	7729	7729	5	
1	85	16140	16140	7	
1	154	17811	17811	8	
0	13	1306	1306	9	
1	88	3266	3266	9	
0	47	16548	16548	1	
1	53	21148	21148	9	
0	175	53682	53682	10	
1	5	719	719	4	
