160 	
6	12
0	198	10918	10918	7	
1	39	6256	6256	5	
1	14	1729	1729	9	
0	154	11431	11431	3	
0	149	32516	32516	9	
1	176	21843	21843	7	
1	143	11001	11001	5	
0	28	2535	2535	10	
0	40	4880	4880	7	
1	57	6728	6728	5	
0	124	20631	20631	6	
0	161	12816	12816	8	
1	79	342	342	10	
0	17	1927	1927	1	
0	120	20882	20882	7	
0	44	6090	6090	2	
0	69	5434	5434	10	
1	111	9976	9976	7	
0	68	2177	2177	10	
1	132	18811	18811	8	
1	16	3788	3788	6	
1	143	16798	16798	8	
1	191	31841	31841	4	
0	54	3728	3728	6	
0	47	10366	10366	9	
1	78	11473	11473	7	
0	43	778	778	2	
1	86	5404	5404	6	
1	101	19572	19572	9	
0	125	22260	22260	4	
1	150	34899	34899	2	
1	10	477	477	5	
1	26	5916	5916	8	
1	34	4105	4105	9	
0	105	4718	4718	1	
0	137	1676	1676	3	
0	43	4098	4098	1	
0	42	199	199	3	
0	50	10674	10674	3	
1	190	40069	40069	7	
0	143	861	861	4	
1	163	30844	30844	5	
1	148	8210	8210	6	
0	36	844	844	5	
0	174	39678	39678	8	
1	65	1186	1186	4	
1	57	7242	7242	7	
0	123	3007	3007	7	
0	39	322	322	2	
1	175	11557	11557	1	
1	196	30202	30202	4	
1	85	17908	17908	7	
0	154	34787	34787	1	
0	197	17858	17858	8	
1	106	22278	22278	9	
1	78	2685	2685	6	
0	81	7077	7077	3	
0	75	1311	1311	8	
0	63	14530	14530	4	
0	56	3143	3143	9	
1	192	24481	24481	2	
1	131	3003	3003	3	
1	111	12828	12828	6	
1	111	6247	6247	3	
1	123	13075	13075	10	
1	104	19042	19042	7	
1	100	11254	11254	1	
0	49	2772	2772	5	
0	176	35155	35155	10	
0	50	9672	9672	1	
1	88	11268	11268	9	
1	188	40445	40445	6	
1	54	396	396	4	
1	55	473	473	4	
1	96	4153	4153	4	
0	47	2756	2756	8	
1	89	2371	2371	1	
1	122	26315	26315	1	
1	148	27957	27957	8	
0	14	1932	1932	6	
1	116	27155	27155	9	
1	4	175	175	2	
0	173	15366	15366	3	
1	7	238	238	9	
1	130	24109	24109	9	
0	144	25879	25879	10	
0	46	10914	10914	3	
0	82	10693	10693	2	
0	103	16604	16604	1	
1	54	11763	11763	4	
0	122	16813	16813	3	
1	30	4309	4309	1	
1	22	2377	2377	1	
1	128	23973	23973	2	
1	88	17492	17492	2	
0	145	5639	5639	6	
1	139	28361	28361	6	
1	200	1091	1091	1	
0	21	4085	4085	8	
1	82	17445	17445	2	
0	139	27653	27653	6	
1	118	21703	21703	9	
1	125	26608	26608	1	
1	197	16154	16154	5	
1	177	13215	13215	3	
1	189	31959	31959	1	
0	15	3061	3061	1	
0	188	42155	42155	8	
1	69	4995	4995	9	
1	124	15848	15848	10	
0	28	1607	1607	5	
1	77	4597	4597	2	
1	197	9957	9957	6	
1	83	1375	1375	4	
0	20	3023	3023	2	
0	80	2601	2601	9	
0	44	7635	7635	8	
1	146	18282	18282	4	
1	127	23849	23849	2	
0	153	13838	13838	8	
0	140	3868	3868	8	
1	15	2773	2773	1	
1	108	9694	9694	5	
1	6	998	998	5	
1	83	15447	15447	1	
0	41	3975	3975	7	
0	20	323	323	7	
0	77	11476	11476	5	
1	39	1239	1239	6	
0	76	3548	3548	5	
0	75	8527	8527	10	
1	191	9478	9478	3	
1	71	9659	9659	10	
0	184	20514	20514	7	
0	88	13518	13518	8	
0	13	39	39	9	
0	187	19747	19747	6	
1	19	578	578	1	
1	156	13820	13820	1	
0	126	11921	11921	6	
1	6	976	976	6	
1	28	4106	4106	9	
0	92	1506	1506	7	
0	60	9630	9630	4	
0	78	17476	17476	2	
0	10	1582	1582	9	
0	121	8986	8986	5	
0	139	3994	3994	9	
1	131	819	819	2	
1	14	1446	1446	4	
1	47	3024	3024	9	
1	70	8783	8783	8	
0	134	2022	2022	9	
0	73	11335	11335	6	
0	41	2099	2099	4	
1	18	1398	1398	6	
0	7	683	683	5	
1	106	18075	18075	1	
1	40	5846	5846	2	
0	68	11208	11208	3	
