100 	
5	53
1	101	8721	8721	10	
0	70	1474	1474	7	
0	139	9312	9312	8	
1	4	39	39	4	
1	188	19498	19498	7	
1	5	326	326	1	
1	187	1761	1761	2	
1	64	10228	10228	1	
0	183	2600	2600	2	
0	5	199	199	8	
0	21	2153	2153	9	
0	115	7262	7262	10	
1	115	8431	8431	4	
1	65	4376	4376	3	
0	33	2394	2394	1	
0	196	38281	38281	6	
1	119	7216	7216	2	
1	50	2401	2401	4	
1	15	2966	2966	2	
0	121	5606	5606	8	
0	41	4785	4785	3	
0	98	10920	10920	1	
0	126	2234	2234	8	
0	148	1084	1084	4	
1	180	16624	16624	4	
1	117	21402	21402	2	
0	134	22444	22444	9	
1	190	14628	14628	8	
0	84	14673	14673	6	
1	85	6521	6521	2	
1	65	10931	10931	4	
0	27	2590	2590	5	
1	112	3736	3736	5	
0	30	1987	1987	9	
1	176	32477	32477	8	
0	132	16480	16480	6	
0	133	15560	15560	1	
1	184	5722	5722	2	
0	148	15570	15570	10	
0	190	16784	16784	4	
1	71	2619	2619	6	
1	162	23851	23851	10	
1	50	1762	1762	10	
0	172	21004	21004	1	
1	176	19851	19851	9	
1	30	4291	4291	1	
1	147	10	10	9	
1	40	1576	1576	9	
0	125	4137	4137	8	
0	160	12586	12586	1	
0	132	10464	10464	1	
0	138	8704	8704	9	
1	28	2284	2284	4	
0	34	5254	5254	5	
1	107	20376	20376	2	
1	53	3596	3596	8	
1	27	3114	3114	6	
0	52	4010	4010	5	
1	128	7060	7060	10	
1	178	13928	13928	7	
1	197	12193	12193	5	
1	147	413	413	8	
0	153	26039	26039	6	
1	54	6098	6098	2	
1	43	6150	6150	4	
1	174	12701	12701	5	
1	94	4446	4446	8	
1	106	5745	5745	10	
0	93	3373	3373	4	
1	162	11908	11908	6	
1	3	431	431	1	
0	7	86	86	9	
1	104	19427	19427	10	
0	34	1212	1212	3	
0	175	699	699	5	
0	146	6856	6856	1	
0	147	1199	1199	7	
1	44	1721	1721	2	
0	60	10998	10998	6	
0	171	24898	24898	3	
1	147	24352	24352	1	
0	1	159	159	10	
1	154	18551	18551	7	
1	34	4571	4571	2	
1	186	22160	22160	7	
0	26	1126	1126	7	
1	178	21056	21056	5	
0	20	1466	1466	9	
1	184	16548	16548	8	
0	69	1988	1988	8	
0	8	1220	1220	2	
1	41	7017	7017	4	
1	91	16656	16656	9	
1	185	17568	17568	8	
0	105	6835	6835	5	
0	171	26520	26520	3	
1	160	14806	14806	5	
1	76	539	539	5	
0	126	15497	15497	1	
1	177	11295	11295	4	
