160 	
27	64
1	64	4011	4011	8	
0	146	20834	20834	6	
1	93	18129	18129	5	
0	132	1506	1506	10	
1	160	28785	28785	7	
0	50	9732	9732	8	
1	79	16145	16145	1	
1	98	14898	14898	10	
1	38	3402	3402	1	
1	41	2942	2942	4	
1	25	2728	2728	5	
0	8	84	84	6	
0	126	13509	13509	7	
0	29	4776	4776	9	
1	17	2044	2044	3	
1	109	25605	25605	2	
1	28	5892	5892	2	
1	80	3216	3216	8	
0	180	6114	6114	2	
1	119	4183	4183	2	
0	189	4805	4805	1	
0	160	32497	32497	7	
0	200	4128	4128	1	
0	52	4174	4174	4	
0	22	4766	4766	5	
1	15	1772	1772	4	
1	1	19	19	2	
0	23	329	329	5	
1	119	11970	11970	9	
0	4	688	688	5	
1	41	4503	4503	8	
0	102	14167	14167	3	
1	176	8805	8805	6	
0	71	7591	7591	9	
1	155	33836	33836	3	
0	169	29850	29850	6	
0	195	25942	25942	9	
0	110	5267	5267	8	
1	18	3804	3804	8	
1	58	3750	3750	9	
0	160	27397	27397	8	
1	7	450	450	2	
0	72	7282	7282	8	
1	76	3194	3194	3	
0	99	12794	12794	2	
0	81	3240	3240	1	
1	163	31423	31423	6	
0	122	8205	8205	7	
1	66	12548	12548	2	
1	68	1078	1078	2	
1	68	14014	14014	1	
1	149	34544	34544	5	
1	39	8451	8451	10	
1	11	1611	1611	4	
0	66	8501	8501	9	
0	161	36560	36560	7	
1	131	28249	28249	6	
0	53	8721	8721	4	
1	187	38210	38210	9	
0	81	7889	7889	9	
0	54	2915	2915	3	
1	114	16764	16764	1	
0	8	1272	1272	5	
0	17	3829	3829	1	
1	176	27031	27031	4	
1	103	15785	15785	5	
1	193	8089	8089	9	
0	123	25067	25067	10	
0	72	16536	16536	2	
1	79	9346	9346	1	
0	38	915	915	10	
0	159	11599	11599	6	
1	125	28863	28863	6	
0	114	4888	4888	5	
1	194	1265	1265	8	
1	163	10069	10069	4	
0	74	15130	15130	2	
0	138	24387	24387	2	
0	96	11119	11119	6	
0	104	22410	22410	5	
1	147	23269	23269	8	
1	160	7513	7513	10	
0	80	94	94	10	
1	187	29875	29875	2	
0	45	638	638	9	
1	187	12633	12633	1	
1	105	5882	5882	5	
1	28	4865	4865	2	
0	78	8187	8187	2	
1	89	6541	6541	10	
1	158	25649	25649	9	
0	24	3172	3172	8	
1	49	5306	5306	10	
1	46	7560	7560	6	
0	118	16627	16627	3	
0	170	20992	20992	8	
1	93	17035	17035	3	
1	55	754	754	2	
1	69	15184	15184	1	
0	118	25392	25392	6	
1	192	37382	37382	1	
0	150	31064	31064	2	
1	65	446	446	10	
1	188	13008	13008	4	
1	56	12112	12112	6	
1	82	106	106	9	
1	94	15361	15361	4	
0	175	7940	7940	10	
1	65	5850	5850	10	
0	120	3700	3700	10	
1	122	20334	20334	10	
0	52	3059	3059	7	
0	178	18347	18347	8	
0	143	21185	21185	10	
1	155	27222	27222	2	
1	87	12878	12878	5	
1	69	4884	4884	3	
1	62	4948	4948	3	
1	48	6869	6869	8	
1	95	15979	15979	1	
1	132	4172	4172	4	
0	27	4218	4218	1	
0	164	26627	26627	3	
0	200	39505	39505	7	
0	132	16056	16056	9	
0	1	104	104	3	
1	52	5102	5102	7	
1	47	6904	6904	6	
0	65	6213	6213	10	
1	160	16293	16293	1	
1	188	25609	25609	3	
0	140	4968	4968	2	
1	134	30336	30336	2	
1	93	13623	13623	8	
0	91	13861	13861	9	
1	136	27246	27246	3	
1	167	21205	21205	4	
1	21	3337	3337	8	
0	116	18565	18565	7	
1	157	27400	27400	5	
1	59	1478	1478	1	
1	130	2006	2006	10	
0	68	13039	13039	2	
1	90	926	926	6	
0	159	30441	30441	6	
1	1	224	224	1	
0	86	4476	4476	7	
1	195	31409	31409	1	
1	56	6462	6462	7	
1	139	7897	7897	1	
1	11	121	121	5	
1	156	17249	17249	1	
1	78	13722	13722	1	
1	103	7681	7681	2	
1	186	6896	6896	3	
1	194	14741	14741	8	
0	81	8073	8073	2	
0	26	494	494	10	
0	30	440	440	6	
0	13	3079	3079	3	
