80 	
59	66
0	159	2365	2365	8	
1	68	135	135	4	
0	65	1599	1599	9	
0	29	910	910	4	
0	169	1265	1265	9	
1	189	1344	1344	6	
1	40	1338	1338	3	
1	51	1662	1662	8	
0	31	236	236	8	
0	185	578	578	2	
1	193	638	638	9	
1	136	3891	3891	8	
1	110	2922	2922	1	
0	177	1454	1454	6	
0	104	3512	3512	1	
0	89	2762	2762	7	
0	26	550	550	6	
1	4	55	55	2	
1	101	3476	3476	5	
1	16	34	34	9	
0	97	1718	1718	7	
0	168	5266	5266	7	
1	136	2214	2214	4	
1	123	3524	3524	6	
0	184	6833	6833	6	
0	22	128	128	2	
0	97	574	574	9	
0	34	769	769	4	
1	191	2025	2025	3	
0	50	148	148	2	
0	160	1710	1710	9	
1	152	5339	5339	4	
1	156	1358	1358	5	
1	31	131	131	9	
0	22	692	692	1	
0	48	150	150	6	
1	93	1082	1082	6	
1	11	235	235	8	
0	124	1273	1273	5	
1	111	3978	3978	8	
0	162	2897	2897	3	
1	32	1205	1205	1	
0	23	497	497	6	
1	17	340	340	2	
1	120	3692	3692	6	
0	72	2525	2525	5	
0	146	4332	4332	1	
0	32	1254	1254	9	
1	5	105	105	4	
0	3	57	57	8	
1	192	5070	5070	4	
1	57	1718	1718	3	
1	177	3675	3675	9	
0	126	2932	2932	8	
0	118	2260	2260	6	
0	152	2989	2989	3	
1	3	83	83	8	
0	40	880	880	8	
1	75	1031	1031	3	
0	103	4006	4006	3	
0	91	3471	3471	10	
0	45	950	950	4	
1	5	142	142	1	
0	153	2447	2447	5	
1	19	674	674	9	
1	19	163	163	4	
1	106	4200	4200	6	
1	144	1363	1363	3	
0	5	80	80	10	
0	84	1457	1457	4	
1	49	1688	1688	10	
1	60	435	435	8	
1	69	1101	1101	3	
0	79	2207	2207	2	
1	154	3765	3765	6	
1	142	2321	2321	9	
0	34	265	265	4	
1	21	266	266	1	
1	42	856	856	7	
0	167	6562	6562	1	
