200 	
5	35
0	68	3276	3276	4	
1	2	238	238	2	
0	35	10562	10562	6	
1	109	35207	35207	10	
1	163	15712	15712	7	
1	28	5782	5782	2	
1	103	22097	22097	1	
1	172	16983	16983	5	
1	154	283	283	5	
0	196	68512	68512	4	
1	143	4270	4270	6	
0	138	38413	38413	8	
0	164	58887	58887	7	
0	13	1815	1815	8	
1	146	16605	16605	10	
1	40	11717	11717	3	
1	74	16965	16965	7	
0	4	1	1	3	
1	46	10304	10304	7	
0	199	29485	29485	5	
0	195	16541	16541	9	
1	154	25582	25582	2	
0	85	21894	21894	5	
0	38	5617	5617	6	
0	187	42166	42166	8	
1	197	8279	8279	6	
1	21	6716	6716	2	
1	56	40	40	2	
0	105	40186	40186	7	
1	87	7220	7220	5	
1	15	4926	4926	1	
1	143	45991	45991	3	
1	197	67119	67119	7	
0	56	17532	17532	10	
1	52	8241	8241	3	
0	184	1321	1321	2	
1	112	20684	20684	7	
1	36	9918	9918	7	
0	67	1172	1172	6	
0	39	9140	9140	6	
0	108	23161	23161	6	
0	102	2690	2690	3	
0	196	32088	32088	7	
0	109	6501	6501	4	
1	85	6033	6033	1	
1	148	56443	56443	6	
0	4	814	814	6	
1	40	10516	10516	2	
0	18	5794	5794	1	
1	72	21371	21371	5	
0	119	5500	5500	2	
1	133	35484	35484	1	
0	19	1095	1095	9	
1	11	1820	1820	2	
1	62	10273	10273	4	
0	61	3485	3485	9	
1	191	12197	12197	9	
0	185	6756	6756	3	
1	128	42102	42102	5	
1	134	26004	26004	5	
1	127	26814	26814	8	
1	103	18085	18085	4	
0	194	46121	46121	9	
1	101	23342	23342	4	
0	130	42668	42668	8	
1	162	34462	34462	1	
1	17	5995	5995	4	
0	39	14734	14734	4	
0	114	36789	36789	4	
1	90	35199	35199	5	
0	35	1001	1001	8	
1	5	318	318	6	
0	139	22392	22392	2	
1	199	72027	72027	5	
0	46	8312	8312	1	
0	148	32992	32992	1	
0	168	38594	38594	2	
1	56	18552	18552	7	
0	86	16013	16013	4	
0	26	2657	2657	6	
0	32	10118	10118	9	
1	150	37656	37656	6	
0	160	31621	31621	3	
0	130	17502	17502	7	
1	59	18636	18636	7	
1	70	21970	21970	2	
0	2	72	72	3	
0	93	534	534	2	
0	165	62623	62623	3	
0	86	9921	9921	6	
0	200	76676	76676	9	
1	172	54298	54298	7	
0	200	14606	14606	5	
0	40	6023	6023	10	
1	187	6798	6798	3	
1	11	2328	2328	9	
1	61	12553	12553	6	
0	87	21224	21224	4	
0	188	22450	22450	1	
0	140	29552	29552	8	
0	196	77687	77687	7	
1	168	48791	48791	2	
0	71	7203	7203	5	
0	79	22105	22105	4	
1	20	3296	3296	2	
1	186	3311	3311	8	
1	76	13707	13707	6	
0	142	46329	46329	2	
0	35	2270	2270	3	
1	134	32808	32808	1	
0	28	3037	3037	9	
0	162	9470	9470	6	
1	173	34058	34058	6	
1	9	3099	3099	2	
1	48	6909	6909	6	
1	110	703	703	7	
0	4	544	544	6	
0	1	361	361	4	
1	1	241	241	3	
1	95	35299	35299	6	
0	90	15053	15053	8	
0	149	36235	36235	9	
0	73	21095	21095	4	
0	157	59155	59155	3	
0	105	3902	3902	1	
1	175	6794	6794	8	
1	154	38753	38753	9	
1	180	57336	57336	10	
0	12	1831	1831	4	
1	71	18345	18345	1	
1	38	11533	11533	8	
0	104	25026	25026	9	
0	78	1194	1194	8	
0	191	5309	5309	1	
1	129	26354	26354	6	
1	176	8763	8763	7	
0	129	21174	21174	2	
1	107	13566	13566	2	
0	25	3048	3048	1	
1	158	54999	54999	3	
0	138	35959	35959	7	
0	113	32076	32076	2	
0	164	21675	21675	5	
0	125	15639	15639	1	
0	148	16830	16830	7	
0	55	20825	20825	2	
0	98	17668	17668	10	
1	95	31630	31630	10	
1	100	30948	30948	7	
1	169	8352	8352	8	
1	112	2124	2124	9	
1	178	836	836	1	
0	53	3178	3178	4	
1	74	28574	28574	4	
1	125	26856	26856	9	
0	98	27781	27781	10	
1	191	9741	9741	6	
0	19	5692	5692	6	
1	103	40843	40843	1	
0	109	6075	6075	7	
1	2	345	345	3	
0	71	27063	27063	3	
1	191	13578	13578	6	
1	85	19409	19409	10	
0	87	19324	19324	1	
1	109	4114	4114	4	
1	189	32702	32702	3	
1	47	4469	4469	3	
0	140	23724	23724	7	
1	79	22744	22744	4	
1	64	358	358	9	
1	125	14190	14190	8	
0	150	20521	20521	2	
1	93	12684	12684	9	
0	118	11032	11032	7	
1	75	75	75	2	
1	107	1790	1790	9	
0	123	17371	17371	5	
0	32	4403	4403	10	
1	78	4420	4420	3	
1	109	8980	8980	10	
0	13	21	21	4	
1	30	23	23	4	
1	178	70332	70332	9	
0	17	5106	5106	7	
1	37	2328	2328	7	
1	193	23360	23360	3	
1	47	16373	16373	7	
1	124	9189	9189	9	
1	105	2837	2837	5	
1	110	5242	5242	10	
1	143	29534	29534	1	
0	77	24340	24340	4	
0	40	4804	4804	10	
0	175	21416	21416	9	
1	164	29753	29753	9	
0	123	14615	14615	6	
1	102	20282	20282	1	
0	153	21693	21693	4	
0	36	8978	8978	1	
