80 	
62	66
1	38	1789	1789	1	
1	93	5607	5607	3	
1	62	3590	3590	9	
0	122	8018	8018	10	
0	14	403	403	8	
0	84	2704	2704	10	
1	67	5143	5143	8	
0	11	408	408	3	
0	51	1003	1003	7	
1	98	7552	7552	10	
1	29	1693	1693	7	
0	146	3696	3696	9	
0	94	3838	3838	3	
0	130	1783	1783	5	
0	96	247	247	1	
1	140	10091	10091	8	
1	194	10231	10231	8	
1	151	8604	8604	10	
0	162	7422	7422	2	
0	40	281	281	7	
0	20	1139	1139	5	
1	127	7120	7120	1	
0	53	3653	3653	3	
0	37	604	604	2	
0	103	7911	7911	5	
1	92	5022	5022	7	
1	162	6747	6747	1	
0	6	191	191	9	
1	16	629	629	4	
1	172	12977	12977	1	
1	34	2564	2564	9	
0	118	9240	9240	10	
1	31	678	678	5	
0	88	5608	5608	4	
1	111	8102	8102	4	
1	23	142	142	10	
0	148	984	984	7	
1	50	564	564	4	
0	153	1368	1368	1	
0	78	4180	4180	8	
0	157	11063	11063	4	
0	188	13055	13055	10	
0	174	12130	12130	3	
1	35	1437	1437	7	
0	63	4705	4705	9	
0	76	1529	1529	3	
1	198	8049	8049	10	
1	79	2841	2841	8	
0	188	7093	7093	9	
1	140	11140	11140	6	
0	55	2854	2854	6	
0	97	712	712	3	
0	108	6934	6934	6	
1	43	738	738	10	
0	89	1897	1897	8	
0	138	5900	5900	4	
1	123	3204	3204	10	
0	181	6881	6881	6	
1	163	9566	9566	1	
1	159	6531	6531	9	
0	63	2042	2042	6	
0	96	5395	5395	7	
0	76	3802	3802	2	
0	156	11405	11405	4	
1	192	6937	6937	10	
1	64	2237	2237	1	
1	73	1960	1960	3	
0	17	280	280	4	
1	7	359	359	6	
1	169	12937	12937	4	
1	188	3564	3564	5	
0	198	6979	6979	10	
1	105	5880	5880	3	
0	145	3400	3400	7	
0	22	171	171	10	
0	171	4915	4915	10	
1	197	8511	8511	3	
1	171	5117	5117	2	
0	144	6339	6339	6	
0	163	3026	3026	9	
