180 	
12	12
1	105	23006	23006	3	
0	4	397	397	8	
1	174	37595	37595	7	
1	168	16620	16620	9	
0	21	5227	5227	3	
0	197	67641	67641	1	
1	138	21138	21138	9	
0	77	25199	25199	1	
1	57	18284	18284	6	
1	52	16936	16936	6	
1	79	1530	1530	5	
1	189	4842	4842	4	
0	147	48974	48974	1	
0	192	42780	42780	4	
0	168	21047	21047	3	
1	94	25678	25678	1	
1	83	20435	20435	2	
0	160	6379	6379	4	
0	19	3109	3109	7	
0	172	42260	42260	8	
1	89	811	811	2	
1	192	56293	56293	6	
1	163	36970	36970	6	
1	84	14172	14172	2	
1	82	4221	4221	8	
1	70	22634	22634	2	
1	33	4548	4548	7	
0	36	9557	9557	8	
0	17	2934	2934	2	
1	94	23950	23950	2	
1	137	23109	23109	3	
0	195	32867	32867	5	
0	59	7362	7362	5	
0	140	719	719	10	
0	138	22946	22946	8	
1	177	43449	43449	3	
1	132	38475	38475	7	
1	173	50539	50539	10	
0	54	2508	2508	1	
1	34	786	786	9	
0	39	11428	11428	1	
1	96	25605	25605	4	
0	114	531	531	1	
1	70	20306	20306	1	
1	67	20704	20704	2	
0	101	18435	18435	5	
0	129	37021	37021	4	
0	129	9564	9564	1	
1	26	5696	5696	6	
0	26	5846	5846	10	
1	166	56204	56204	1	
1	116	21049	21049	4	
0	191	63908	63908	8	
0	166	32779	32779	8	
1	124	17782	17782	9	
0	80	5964	5964	2	
1	177	57224	57224	5	
0	85	16620	16620	6	
0	194	22900	22900	6	
1	95	8574	8574	9	
1	179	56572	56572	3	
1	163	43916	43916	9	
1	153	36678	36678	2	
0	176	54422	54422	2	
1	198	39094	39094	3	
1	74	5616	5616	10	
1	53	13685	13685	5	
1	108	34683	34683	4	
0	162	22899	22899	6	
1	36	11316	11316	1	
0	109	24215	24215	10	
0	190	34533	34533	2	
1	156	4766	4766	9	
1	23	2576	2576	10	
1	29	8199	8199	4	
1	187	39255	39255	5	
1	169	33352	33352	2	
1	122	1609	1609	9	
0	47	11461	11461	9	
1	28	6581	6581	4	
0	122	24560	24560	5	
0	141	9222	9222	5	
1	118	32540	32540	3	
1	95	19863	19863	6	
1	137	20437	20437	8	
1	132	41705	41705	4	
1	46	41	41	9	
1	116	38592	38592	5	
1	116	30551	30551	5	
1	61	9867	9867	3	
1	87	14532	14532	7	
0	94	13914	13914	7	
1	49	15490	15490	2	
0	76	9455	9455	9	
1	47	16770	16770	3	
0	188	39851	39851	5	
0	170	13700	13700	9	
0	41	8477	8477	2	
0	115	7870	7870	2	
0	42	3413	3413	7	
1	118	525	525	5	
0	33	1636	1636	3	
1	195	48886	48886	3	
0	143	38921	38921	1	
0	94	6877	6877	10	
0	7	241	241	10	
1	67	8890	8890	2	
0	152	7510	7510	3	
0	5	1717	1717	1	
0	134	19762	19762	5	
1	79	14118	14118	6	
1	122	36458	36458	7	
1	109	1384	1384	6	
0	79	24690	24690	1	
1	78	17609	17609	5	
1	142	16398	16398	1	
0	177	29063	29063	4	
0	128	23722	23722	10	
0	32	8157	8157	10	
1	65	19524	19524	1	
0	162	36995	36995	4	
0	112	27041	27041	6	
1	79	26586	26586	4	
1	110	18633	18633	5	
0	52	3216	3216	10	
1	143	3392	3392	4	
0	53	12343	12343	4	
1	172	53781	53781	2	
0	46	15727	15727	7	
0	148	5936	5936	6	
0	9	1287	1287	2	
0	123	28619	28619	4	
0	73	11908	11908	4	
0	49	8494	8494	2	
1	50	6126	6126	10	
0	40	13682	13682	10	
0	97	29015	29015	8	
0	157	31701	31701	7	
0	34	8662	8662	4	
0	167	33336	33336	3	
1	166	21359	21359	6	
0	53	18534	18534	7	
1	117	26183	26183	6	
1	68	6810	6810	6	
1	95	4089	4089	6	
1	195	67500	67500	3	
1	124	6764	6764	1	
1	145	47953	47953	2	
1	32	1022	1022	7	
0	17	1928	1928	5	
0	180	30005	30005	6	
0	173	46670	46670	7	
0	158	38463	38463	8	
0	179	3574	3574	7	
0	10	2455	2455	3	
0	142	17009	17009	2	
1	69	21260	21260	1	
0	194	5337	5337	1	
0	99	1259	1259	1	
1	17	6079	6079	3	
1	149	30087	30087	6	
0	60	17319	17319	5	
0	53	7453	7453	9	
1	113	32576	32576	7	
0	44	11385	11385	4	
0	198	52514	52514	1	
0	178	39606	39606	1	
1	85	10426	10426	2	
1	69	14825	14825	8	
0	132	47323	47323	10	
1	183	47285	47285	7	
1	68	12002	12002	4	
0	157	1925	1925	8	
1	45	13445	13445	2	
1	35	5239	5239	1	
1	121	2381	2381	1	
0	32	11065	11065	4	
0	16	1454	1454	10	
1	167	11348	11348	4	
1	18	2401	2401	10	
